bpm	107
59	0.300	5	1	5	5	0	0	
59	0.300	5	0	5	0	1	0	
59	0.300	5	1	5	5	0	0	
59	0.300	5	0	5	0	1	0	
59	0.300	5	1	5	5	0	0	
59	0.150	0	0	0	0	1	0	
59	0.150	5	0	5	0	0	0	
59	0.150	0	0	0	0	1	0	
59	0.150	5	1	5	5	0	0	
60	0.300	5	0	5	0	1	0	
60	0.300	5	1	5	5	0	0	
60	0.300	5	0	5	0	1	0	
60	0.300	5	1	5	5	0	0	
60	0.150	0	0	0	0	1	0	
60	0.150	5	0	5	0	0	0	
60	0.150	0	0	0	0	1	0	
60	0.150	5	1	5	5	0	0	
60	0.300	5	0	5	0	1	0	
60	0.300	5	1	5	5	0	0	
61	0.300	5	0	5	0	1	0	
61	0.300	5	1	5	5	0	0	
61	0.300	5	0	5	0	1	0	
61	0.300	5	1	5	5	0	0	
61	0.300	5	0	5	0	0	0	
61	0.300	5	1	5	5	0	0	
61	0.300	5	0	5	0	1	0	
61	0.300	5	1	5	2	0	0	
61	0.150	0	1	0	2	0	0	
62	0.150	8	0	5	0	1	0	
62	0.300	5	1	5	5	0	0	
62	0.300	5	0	5	0	1	0	
62	0.300	5	1	5	5	0	0	
62	0.150	0	0	0	0	1	0	
62	0.150	5	0	5	0	0	0	
62	0.150	0	0	0	0	1	0	
62	0.150	5	1	5	5	0	0	
62	0.300	5	0	5	0	1	0	
62	0.150	0	1	0	5	0	0	
62	0.150	5	0	5	0	0	0	
62	0.150	0	1	0	5	0	0	
63	0.150	8	0	5	0	1	0	
63	0.300	5	1	5	5	0	0	
63	0.300	5	0	5	0	1	0	
63	0.300	5	1	5	5	0	0	
63	0.300	5	0	5	0	0	0	
63	0.300	5	1	5	5	0	0	
63	0.300	5	0	5	0	1	0	
63	0.300	5	1	5	5	0	0	
64	0.300	5	0	5	0	1	0	
64	0.300	5	1	5	2	0	0	
64	0.150	0	1	0	2	0	0	
64	0.150	5	0	5	0	1	0	
64	0.300	5	1	5	2	0	0	
64	0.150	0	1	0	2	0	0	
64	0.150	5	0	5	0	1	0	
64	0.300	5	1	5	2	0	0	
64	0.150	0	1	0	2	0	0	
64	0.150	1	0	5	0	0	0	
64	0.100	0	1	0	5	0	0	
64	0.100	1	0	2	0	0	0	
64	0.100	1	0	2	0	0	0	
64	0.100	0	1	0	2	0	0	
64	0.100	0	1	0	2	0	0	
65	0.100	8	0	5	0	1	0	
65	0.600	5	1	5	5	0	0	
65	0.600	7	8	5	5	1	0	
65	0.600	1	0	5	0	0	0	
65	0.100	0	1	0	5	0	0	
65	0.100	1	0	2	0	0	0	
65	0.100	1	0	2	0	0	0	
65	0.100	0	1	0	2	0	0	
